shipment_id,order_id,carrier,product_id,product_name,quantity,price_per_unit,total_amount,shipment_date
844,925,ПЭК,1011,Генератор,1,237.42,237.42,2025-02-28
845,926,Байкал Сервис,1020,Лампы H7,6,256.45,1538.71,2025-11-24
846,927,ПЭК,1002,Тормозные колодки задние,17,339.66,5774.22,2025-07-19
847,929,Почта России,1004,Воздушный фильтр,14,146.73,2054.26,2025-11-20
848,930,Байкал Сервис,1020,Лампы H7,7,289.21,2024.47,2025-09-27
849,932,Деловые линии,1010,Радиатор охлаждения,10,267.16,2671.64,2025-09-26
850,933,СДЭК,1004,Воздушный фильтр,5,224.92,1124.58,2025-11-25
851,934,Почта России,1005,Свечи зажигания,14,198.11,2773.56,2025-04-23
852,935,Почта России,1011,Генератор,14,161.51,2261.11,2025-10-18
853,936,ПЭК,1006,Амортизатор передний,1,274.93,274.93,2025-05-25
854,937,Деловые линии,1011,Генератор,12,287.3,3447.56,2025-12-22
855,938,Почта России,1008,Ремень ГРМ,5,149.91,749.57,2025-12-12
856,939,ПЭК,1018,Щётки стеклоочистителя,2,248.66,497.32,2025-06-20
857,940,Деловые линии,1001,Тормозные колодки передние,16,325.79,5212.71,2025-11-13
858,941,Байкал Сервис,1001,Тормозные колодки передние,4,312.09,1248.38,2025-12-10
859,942,Почта России,1003,Масляный фильтр,1,152.42,152.42,2025-02-10
860,943,Почта России,1007,Амортизатор задний,3,166.8,500.39,2025-06-09
861,944,Деловые линии,1012,Стартер,17,273.6,4651.27,2025-03-17
862,945,ПЭК,1012,Стартер,15,329.86,4947.95,2025-03-27
863,946,СДЭК,1002,Тормозные колодки задние,15,260.9,3913.53,2025-11-24
864,947,Деловые линии,1001,Тормозные колодки передние,12,321.29,3855.49,2025-07-04
865,948,Почта России,1013,Аккумулятор 60Ah,5,167.46,837.32,2025-09-23
866,950,ПЭК,1008,Ремень ГРМ,14,279.39,3911.52,2025-02-13
867,951,СДЭК,1018,Щётки стеклоочистителя,2,261.65,523.31,2025-12-18
868,952,Байкал Сервис,1009,Помпа водяная,12,256.24,3074.83,2025-06-16
869,953,СДЭК,1005,Свечи зажигания,5,285.9,1429.48,2025-07-09
870,954,Почта России,1007,Амортизатор задний,4,191.46,765.84,2025-12-07
871,956,Почта России,1014,Аккумулятор 75Ah,17,209.41,3559.9,2025-09-06
872,957,ПЭК,1015,Моторное масло 5W-40,11,250.74,2758.14,2025-11-15
873,958,Байкал Сервис,1006,Амортизатор передний,6,231.7,1390.17,2025-02-24
874,960,ПЭК,1016,Антифриз G12,13,268.69,3492.98,2025-06-22
875,961,СДЭК,1008,Ремень ГРМ,4,205.63,822.5,2025-02-23
876,962,Байкал Сервис,1009,Помпа водяная,18,242.74,4369.4,2025-04-06
877,963,СДЭК,1010,Радиатор охлаждения,11,267.28,2940.12,2025-03-01
878,964,Байкал Сервис,1014,Аккумулятор 75Ah,11,272.51,2997.61,2025-02-14
879,965,Байкал Сервис,1014,Аккумулятор 75Ah,1,294.58,294.58,2025-01-25
880,966,ПЭК,1010,Радиатор охлаждения,13,346.92,4509.95,2025-12-31
881,967,СДЭК,1002,Тормозные колодки задние,7,272.82,1909.72,2025-06-27
882,968,Деловые линии,1006,Амортизатор передний,3,371.54,1114.63,2025-01-07
883,969,Деловые линии,1009,Помпа водяная,16,342.28,5476.45,2025-12-04
884,970,Байкал Сервис,1019,Лампы H4,12,266.65,3199.8,2025-01-07
885,971,Деловые линии,1006,Амортизатор передний,3,344.12,1032.36,2025-01-26
886,972,Почта России,1015,Моторное масло 5W-40,3,151.67,455.01,2025-07-05
887,973,Деловые линии,1007,Амортизатор задний,16,303.11,4849.7,2025-04-17
888,974,Деловые линии,1018,Щётки стеклоочистителя,14,329.71,4615.87,2025-08-19
889,975,Деловые линии,1014,Аккумулятор 75Ah,18,345.5,6219.01,2025-09-17
890,976,Деловые линии,1007,Амортизатор задний,4,303.22,1212.9,2025-04-21
891,977,Почта России,1009,Помпа водяная,2,157.84,315.68,2025-10-16
892,978,ПЭК,1001,Тормозные колодки передние,6,271.37,1628.24,2025-03-19
893,979,СДЭК,1013,Аккумулятор 60Ah,11,283.24,3115.64,2025-05-01
894,980,СДЭК,1007,Амортизатор задний,2,209.89,419.79,2025-04-11
895,981,ПЭК,1003,Масляный фильтр,16,247.18,3954.88,2025-03-19
896,983,Деловые линии,1001,Тормозные колодки передние,7,321.99,2253.9,2025-04-23
897,987,ПЭК,1015,Моторное масло 5W-40,10,249.8,2497.99,2025-12-31
898,988,ПЭК,1020,Лампы H7,12,313.35,3760.16,2025-05-28
899,989,ПЭК,1019,Лампы H4,10,313.27,3132.74,2025-02-07
900,990,Деловые линии,1002,Тормозные колодки задние,15,373.46,5601.9,2025-08-04
901,991,Деловые линии,1006,Амортизатор передний,17,291.28,4951.81,2025-08-08
902,992,ПЭК,1013,Аккумулятор 60Ah,4,318.9,1275.61,2025-12-25
903,993,Деловые линии,1004,Воздушный фильтр,6,260.02,1560.13,2025-09-18
904,995,Байкал Сервис,1017,Тормозная жидкость DOT-4,16,307.87,4925.95,2025-11-26
905,996,Деловые линии,1003,Масляный фильтр,2,299.96,599.92,2025-09-08
906,998,Деловые линии,1004,Воздушный фильтр,5,305.99,1529.95,2025-01-19
907,999,Деловые линии,1004,Воздушный фильтр,10,288.04,2880.42,2025-10-09
908,1000,Почта России,1003,Масляный фильтр,10,197.53,1975.27,2025-09-19
909,1001,Байкал Сервис,1003,Масляный фильтр,7,300.46,2103.25,2025-03-26
910,1002,Деловые линии,1015,Моторное масло 5W-40,7,281.65,1971.56,2025-08-14
911,1003,Почта России,1007,Амортизатор задний,15,159.35,2390.2,2025-09-13
912,1004,Почта России,1009,Помпа водяная,13,144.83,1882.79,2025-04-09
913,1005,Почта России,1012,Стартер,12,193.98,2327.78,2025-03-07
914,1006,Байкал Сервис,1010,Радиатор охлаждения,5,313.27,1566.35,2025-06-20
915,1007,ПЭК,1020,Лампы H7,9,339.24,3053.18,2025-01-31
916,1008,Почта России,1001,Тормозные колодки передние,4,147.57,590.27,2025-04-29
917,1009,СДЭК,1014,Аккумулятор 75Ah,19,213.63,4059.06,2025-06-29
918,1010,СДЭК,1015,Моторное масло 5W-40,19,280.23,5324.36,2025-01-06
919,1011,ПЭК,1007,Амортизатор задний,4,336.31,1345.24,2025-12-31
920,1012,ПЭК,1020,Лампы H7,1,252.64,252.64,2025-09-09
921,1013,Байкал Сервис,1001,Тормозные колодки передние,19,258.15,4904.81,2025-12-15
922,1014,Деловые линии,1003,Масляный фильтр,10,347.18,3471.84,2025-02-02
923,1015,Почта России,1012,Стартер,17,166.81,2835.69,2025-09-10
924,1016,Почта России,1015,Моторное масло 5W-40,12,209.55,2514.64,2025-05-21
925,1017,СДЭК,1004,Воздушный фильтр,13,267.02,3471.2,2025-02-14
926,1018,Почта России,1006,Амортизатор передний,3,173.37,520.12,2025-04-09
927,1019,ПЭК,1014,Аккумулятор 75Ah,6,301.0,1806.02,2025-07-04
928,1020,СДЭК,1020,Лампы H7,7,229.3,1605.1,2025-12-10
929,1021,ПЭК,1010,Радиатор охлаждения,18,240.89,4335.99,2025-03-15
930,1022,Байкал Сервис,1001,Тормозные колодки передние,9,238.36,2145.28,2025-10-20
931,1023,СДЭК,1009,Помпа водяная,4,247.12,988.48,2025-11-30
932,1024,СДЭК,1020,Лампы H7,9,212.26,1910.36,2025-05-04
933,1025,ПЭК,1014,Аккумулятор 75Ah,2,268.81,537.62,2025-11-13
934,1026,СДЭК,1001,Тормозные колодки передние,2,206.57,413.14,2025-03-15
935,1027,ПЭК,1018,Щётки стеклоочистителя,7,236.51,1655.59,2025-06-28
936,1028,Деловые линии,1006,Амортизатор передний,2,374.11,748.23,2025-10-02
937,1029,Деловые линии,1012,Стартер,13,380.01,4940.07,2025-01-28
938,1030,Почта России,1017,Тормозная жидкость DOT-4,19,147.81,2808.33,2025-06-21
939,1031,ПЭК,1008,Ремень ГРМ,3,268.84,806.51,2025-08-26
940,1032,Почта России,1005,Свечи зажигания,2,147.86,295.72,2025-03-08
941,1033,ПЭК,1007,Амортизатор задний,5,241.34,1206.68,2025-04-27
942,1034,Почта России,1020,Лампы H7,2,202.89,405.78,2025-07-17
943,1035,Байкал Сервис,1004,Воздушный фильтр,5,259.29,1296.45,2025-05-05
944,1038,СДЭК,1019,Лампы H4,16,298.09,4769.38,2025-08-30
945,1039,ПЭК,1014,Аккумулятор 75Ah,5,289.89,1449.47,2025-10-13
946,1040,Почта России,1003,Масляный фильтр,9,190.8,1717.16,2025-08-27
947,1041,СДЭК,1015,Моторное масло 5W-40,11,216.88,2385.64,2025-07-27
948,1042,ПЭК,1012,Стартер,17,244.53,4157.06,2025-11-17
949,1043,ПЭК,1008,Ремень ГРМ,10,239.94,2399.36,2025-07-25
950,1044,Байкал Сервис,1007,Амортизатор задний,15,275.13,4126.97,2025-10-05
951,1045,Почта России,1014,Аккумулятор 75Ah,15,207.82,3117.37,2025-10-27
952,1046,Деловые линии,1020,Лампы H7,16,312.54,5000.59,2025-08-07
953,1047,Байкал Сервис,1013,Аккумулятор 60Ah,12,229.04,2748.44,2025-03-04
954,1048,Деловые линии,1020,Лампы H7,13,328.73,4273.43,2025-02-05
955,1049,Байкал Сервис,1006,Амортизатор передний,7,270.1,1890.72,2025-04-30
956,1050,Байкал Сервис,1006,Амортизатор передний,12,257.7,3092.38,2025-07-29
957,1051,ПЭК,1001,Тормозные колодки передние,17,302.63,5144.65,2025-08-22
958,1052,СДЭК,1005,Свечи зажигания,4,267.73,1070.91,2025-09-27
959,1053,Почта России,1016,Антифриз G12,15,156.46,2346.89,2025-11-25
960,1054,ПЭК,1008,Ремень ГРМ,11,346.83,3815.08,2025-09-21
961,1056,ПЭК,1009,Помпа водяная,2,247.34,494.68,2025-10-22
962,1057,Байкал Сервис,1011,Генератор,15,303.3,4549.44,2025-07-19
963,1058,ПЭК,1018,Щётки стеклоочистителя,18,320.83,5774.95,2025-04-17
964,1059,Деловые линии,1013,Аккумулятор 60Ah,6,292.46,1754.75,2025-07-25
965,1060,ПЭК,1005,Свечи зажигания,18,321.16,5780.83,2025-03-26
966,1061,Деловые линии,1008,Ремень ГРМ,4,370.51,1482.04,2025-05-22
967,1062,Почта России,1001,Тормозные колодки передние,1,212.23,212.23,2025-03-25
968,1063,ПЭК,1009,Помпа водяная,17,343.78,5844.18,2025-04-07
969,1064,Байкал Сервис,1001,Тормозные колодки передние,10,254.75,2547.52,2025-08-11
970,1065,Почта России,1002,Тормозные колодки задние,8,155.47,1243.79,2025-01-20
971,1066,Деловые линии,1006,Амортизатор передний,1,309.74,309.74,2025-11-19
972,1067,ПЭК,1003,Масляный фильтр,8,328.87,2630.98,2025-07-24
973,1068,Байкал Сервис,1018,Щётки стеклоочистителя,8,245.69,1965.55,2025-12-21
974,1069,Деловые линии,1018,Щётки стеклоочистителя,3,263.7,791.1,2025-10-15
975,1070,Деловые линии,1009,Помпа водяная,3,303.62,910.87,2025-03-14
976,1071,Байкал Сервис,1006,Амортизатор передний,17,292.6,4974.2,2025-02-17
977,1073,Байкал Сервис,1002,Тормозные колодки задние,2,226.56,453.12,2025-11-04
978,1074,ПЭК,1013,Аккумулятор 60Ah,11,301.03,3311.36,2025-03-02
979,1076,Байкал Сервис,1007,Амортизатор задний,4,269.31,1077.22,2025-02-12
980,1077,СДЭК,1004,Воздушный фильтр,15,253.57,3803.52,2025-09-07
981,1078,Деловые линии,1005,Свечи зажигания,5,321.77,1608.83,2025-06-20
982,1079,Байкал Сервис,1016,Антифриз G12,14,244.14,3417.92,2025-07-14
983,1080,Деловые линии,1002,Тормозные колодки задние,13,291.84,3793.9,2025-08-28
984,1082,Деловые линии,1010,Радиатор охлаждения,10,319.31,3193.08,2025-01-27
985,1083,Почта России,1014,Аккумулятор 75Ah,9,164.71,1482.39,2025-01-26
986,1084,Деловые линии,1004,Воздушный фильтр,19,261.93,4976.65,2025-09-20
987,1085,Деловые линии,1010,Радиатор охлаждения,3,274.15,822.45,2025-01-19
988,1086,ПЭК,1008,Ремень ГРМ,18,311.42,5605.5,2025-08-10
989,1087,Деловые линии,1018,Щётки стеклоочистителя,10,330.82,3308.16,2025-02-03
990,1088,Деловые линии,1013,Аккумулятор 60Ah,4,273.71,1094.83,2025-10-24
991,1089,Почта России,1017,Тормозная жидкость DOT-4,5,197.45,987.23,2025-12-10
992,1090,СДЭК,1004,Воздушный фильтр,10,274.12,2741.16,2025-07-30
993,1091,Почта России,1012,Стартер,8,147.01,1176.05,2025-11-14
994,1092,ПЭК,1013,Аккумулятор 60Ah,13,330.57,4297.47,2025-04-22
995,1093,Почта России,1015,Моторное масло 5W-40,18,146.02,2628.3,2025-04-07
996,1094,Деловые линии,1009,Помпа водяная,10,264.78,2647.81,2025-11-03
997,1095,Деловые линии,1012,Стартер,9,284.71,2562.35,2025-08-21
